ARTIST_ID,ARTIST_MBID,ALBUM_NAME,SONG_RELEASE_YEAR
ARWGLPE1187FB3E54C,74e3de96-f394-4aaf-b416-4d04c50b8370,Crowbar,1996
ARMZ4PD1187B9ACBCD,e630876f-a9a3-4b23-8146-8fa65ba72b69,Interstate,2001
AROVSYC119B3403921,d5c4d5fe-f8c0-41f5-aed5-48a3760cddbb,AccordÃÂÃÂ©on vol.3 - Paris 1944-1954,2002
ARNTLGG11E2835DDB9,4d96f7d0-2f0e-4e92-ba70-a405f96f8cec,Strictly Confidential,2005
AR2O3B51187B98CD94,5a5d32e1-f3d2-4fde-8b41-24a78e696b83,Purified Sampler,0
AR6F6I21187FB5A3AA,aba64937-3334-4c65-90a1-4e6b9d4d7ada,None Shall Pass - Instrumentals And Accapellas,2007
ARL5BEN1187B98E4D9,07b5e94b-95ac-467d-80e0-a691c709dd11,I'm Free - Single,2000
ARCII0J1187FB3A1B4,36f93472-e1c2-45bc-b141-801e79b7de14,Horse Feathers / Animal Crackers,2006
AR2BU3O1187B98EBDA,5910e3c4-5e4d-4a48-8e5f-f7465929b2f1,Louis de funÃÂÃÂ¨s - l'intÃÂÃÂ©grale - bandes originales des gendarmes,2004
AREWQSE1187B9AEC6C,4f91f760-85f6-4603-9b60-15789000e256,All God's Children,2012
ARE04031187B9AB97F,c3fe1c71-1f06-4cdd-aae0-105f89f5678a,Albi Mal,0
ARDE7I31187FB43352,70053535-a3ae-4aad-a6cd-68c55085b843,The Trio,1998
ARRC2JF1187B9B6A93,3ac9f018-b28a-40c8-826d-07dd44d3404f,Andre,1994
ARFAGIR1187B997EA1,ef61eb63-101d-4cad-8341-899d79c779b0,The Blue Noise Session,0
ARVUN5F1187FB4CCC7,0d85b9f2-802d-48bb-aa85-6a9668869053,Love Me Now (featuring Wyclef) (International Only),1996
AR4MCB01187B98BF5C,be4aed5d-28d5-423a-a229-cb812cbe0167,Bar De Lune Presents Buddhist Chillout,2010
ARS8VY21187B990549,19b354e5-3036-4923-9db7-b6949123c8b8,16 Great Christmas Classics Volume 3,2000
ARQX3GF1187FB4F18B,48d9d8ca-5b12-4611-ac57-8df56792d2a1,Free the Hard Way,2009
ARVUN5F1187FB4CCC7,0d85b9f2-802d-48bb-aa85-6a9668869053,Defend It,1994
ARH1UTX1187FB50CAA,c5747367-efa4-47e9-82f7-91dedbe7d771,Siempre Boleros - Pasado Y Presente,2002
ARNAIMI1187FB5733C,3813b7cf-5550-42bb-a23f-3d6977f7943e,Fireflies in the Rain,2000
ARTO9UO1187B9B2D47,f049a6e9-437a-48cc-9d88-33b470030889,The Mystery Is Revealed,0
AREB22L1187B9A4BCE,428bdc7a-373c-4cd0-b3a7-1cec7ce868bf,Personal Business (Explicit),2001
ARHTV1S1187FB547F8,1c751614-47f2-40a0-939a-a296f68dc69e,Les p'tites chansons de Marc Perrone,2002
ARLBNAC1187FB47151,ee1a6d4a-b1ff-46a8-acf2-af575424bda5,Super Discount,1998
ARKJHKX1187FB5AEE5,ca2b920b-702a-4c4a-9e22-a07e052b4fd8,Trouble,1997
ARBNXYA1187FB51C50,2f522f5c-111c-4ce8-8bd0-d82e97c227ad,Caribbean Connection,2008
ARVHRK71187B98BEAE,dee943c2-0f40-42f1-8412-23f6d1eaa252,Imuhar_ une lÃÂÃÂ©gende (Bande Originale du Film),1997
ARB054P1187B9AD32E,1bc6816a-d056-4113-9b0a-6c52e5c31a3c,The San Mateo Sessions 1969,2002
AR31G891187FB3892D,a8fee308-c305-4ca1-8d30-28d150a8d5f7,Good Vibes - The Very Best of Laid Back,2008
ARFFDZU1187FB50682,f4c53778-e48d-4da4-9ddd-cc007f715d64,Lara Croft Tomb Raider: Cradle Of Life,2001
AR05XFO1187FB4DAE5,91256980-7b7b-4777-9658-e1e155fd2a50,Trinity,2001
ARP07GD1187B9B9DA4,0ef70a3e-fcd9-4de2-bfc9-a3e5ce99f380,Perro Malagradecido,2002
ARVEZFH1187B9A6F9C,5b8dfaea-c7d4-461a-be0d-e82407854926,Running With Scissors,0
AR4R0741187FB39AF2,2a81f398-647b-4580-b24c-d78b3103a27b,Love_ Peace & Harmony The Best Of Bow Wow Wow,2008
ARS2W231187B99EDEC,d9f9a722-362e-4be6-8748-00cd9454cb15,Welcome Back,2008
AR813LR1187FB3F83A,ea4c6d34-342d-4df1-a967-9925618ffdfe,This Is How It Goes,2012
ARSPQ0H1187B999944,70ac2314-d7d8-4435-b56c-9bad9a516642,Wild & Wicked,0
ARAVPU21187B993957,685c472f-9abf-4490-a845-6aa13b0922af,Don & Juan,1995
ARQQ2VE1187B991D97,cca058f9-5402-4a9b-a5f0-434e67c66306,Tribal Sunrise Volume 4,2004
ARI6CSW1187B9AF09A,3db42aef-5961-4c75-8f0f-432c9db2a894,Hart(z) IV,2006
ARCZ20M1187FB49687,810af667-6a1f-40df-87a9-27f726cba4f3,"""""""""""""""The Best Of Tony Joe White Featuring """"""""""""""""Polk Salad Annie""""""""""""""",1993
AR567PN1187FB4B4F2,b4051f19-c3a3-43ac-bd54-2b70d9d0e226,Balance of Opposites,2012
ARKE7ZQ1187FB504BB,d6d0b51f-1b65-4643-a679-cf4d0c0f3915,Strikes,1968
ARFY8NV1187B9B1961,d2b7b5c6-74d3-44bb-8339-289dadb223e3,Drama_ Spiel und Blut (Das Archiv Teil 1),2004
ARD3ICK1187B9A56C9,96a5d12b-6f2e-4679-be43-ce0cc5146da6,Harmony House Verse 2,2016
ARVML4B1187FB52324,410b8630-2fd5-4368-8a5b-dbc5e82f6b1c,Leroy Hutson Selected Hits Vol. 2,1997
ARULHJM1187B997004,38f0411c-a411-4d20-aa28-c06b4e1cd397,Matumago X Press,0
ARS7WBX1187B98CA38,87f3aa02-8851-4ef1-8780-bcee5ac6bdb6,I've Got The World On A String,1960
ARGP7WY1187FB45464,056c5d14-7d26-4b96-a512-380ad5eee02f,Edmond Leung Collections,2013
ARTHKHA1187FB3996A,703ff9ba-5ab8-4852-8909-c9379d98afd3,Look At  You Now,2003
ARYUHNV1187FB482AF,acf836d7-c773-40ee-860b-5f4024e8e97f,Layers Of Time,1996
ARTE9CG1187B99B1AF,f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8,Karaoke : The Best Of Hip-Hop Volume 7,0
AR12F2S1187FB56EEF,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,Pandora's Box,2011
ARGCEOR1187B9A4E7D,a705982d-bda6-42aa-9a11-fb192447f66a,Le SamouraÃÂÃÂ¯ / Les Aventuriers,2005
ARPOPBQ11F4C83D36D,987dbb5a-1593-4b83-8e42-fb6f3861154e,Juke Trax Online Vol. 6,2005
ARHINI31187B995C1D,da3df0b1-1945-455b-beb7-701cf76a4da4,Expression,2006
ARC1CJB1187B99FCA4,ca91d4fa-d532-426d-933a-14f26d83ab1b,Victor Vito,2004
ARQMYTM1187FB4678C,f0b3af36-a38b-4e5e-bf9a-d25ae11ca741,Black Man Blues,1998
AREAEX91187B98DC01,ad8648f9-95ca-4fc1-bc19-9cee86e468d3,South African Homecoming,0
AR91GW21187FB4F642,813598d3-1a9c-4ad1-9319-aab8b5308402,Country In My Pillow,1998
ARXOKNT1187B9AA521,9ceb4e76-2b49-48a1-96f5-5fca8a0ca6c8,K.A.L.I.,2017
AR9UPVA1187FB51260,5d8f51d7-0531-46a4-b604-3e758ff58283,Reflections Of A Simple Man,0
ARUVPZF1187FB4880D,a174a588-cda4-49cc-8d53-e05e3a42ab4f,Hoping That You're Hoping,2001
ARE08BN1187B98FCA3,9b048a76-b812-431e-8540-79a62bda5727,Die Peitsche Des Lebens,1991
ARVA23V1187B98C54A,2d6afdb1-d22a-4f75-a61b-2cd48dbd8151,The Best Of Barley Bree,1995
ARA82JG1187FB36131,1f0cdc02-c8d5-4228-8227-37ec0c289b48,None But The Lonely Heart,1997
ARABS971187B9A8509,550b5eea-4202-4037-9fae-66fc7ae77340,Le PrÃÂÃÂ©sent,2010
ARQCFI11187FB5AE43,e9b54b79-fff7-44f7-bab1-93b35df75ac3,Still The Same Ole Me,1981
ARTWWNA1187B9B3BD7,78e5c8ea-e9c1-4eb3-a410-7001712290c6,20 Suosikkia  / Se jokin sinulla on,2007
ARVG1MI119B86678D4,1ac5b96a-9956-4736-932d-9395ca795f73,Three is a crowd,1993
ARBQ69D1187FB4D62D,bd3f051f-643b-4494-b5e2-ee59091ed2e8,Clarence Profit,2010
ARGXIE31187FB55B48,dde3d9b1-0e44-48bc-b0c9-d739b3570000,Calm Before the Storm,2008
ARQN3MO1187B98A811,87d20af6-c551-4f85-ac2f-7579d2e2f3db,Armaghetto,2000
ARIHI8H1187B9B0058,ae7865db-9c9b-458a-b252-b7fdd66f56ac,Jackie Edwards Selected Hits,0
ARTWWNA1187B9B3BD7,78e5c8ea-e9c1-4eb3-a410-7001712290c6,Kolmekymppinen,2010
ARPBNLO1187FB3D52F,2f2f7eb6-37c3-446e-8288-f88f76295c2a,God Bless Tiny Tim: The Complete Reprise Studio Masters... And More,2006
AR56P361187B9AC4DB,a8806b5c-3ee0-4277-94d3-1a5427a7707c,Rockin' Every Night (Gary Moore Live In Japan),1997
ARROLGK1187FB5738D,31e48c9d-8deb-48f5-83c3-67edb20d7f5e,Elf Titled,2006
ARD3ICK1187B9A56C9,96a5d12b-6f2e-4679-be43-ce0cc5146da6,Pleasure Island 2001,2001
ARUDY181187B9B5F49,f9bef3fa-4ca3-4e7b-bffd-439839baabfe,Charlie Walker's ''T'' For Texas,1971
ARYJ6RP1187B9B3827,84abfd2a-89a1-4eb2-91ea-36ee5dac9a23,Elementary,2001
ARBKUS51187B98A3AC,05fea46b-abf9-4ec0-a8b8-eb2d4645a15c,Louie Bluie Film Soundtrack,1998
AR4ABL21187FB3913A,c51fafd3-08cb-4085-ad2c-d1fb53d0d6df,Fifteen Poems By Dylan Thomas,1956
ARY1K701187B9A43A9,a9f0fc9f-13a0-47aa-a7c3-f2d78013f7b6,Lookin' For A Change,2009
ARYYCVC1187B9A8510,ffa28768-ecda-42c6-ac49-6ce5c7d33043,Essential Bessie Smith Vol 1,1997
AR5OH2Z1187B9A46A9,f37b3f31-b1f8-4b88-8cb5-b34f709b17d7,Ultimate live,0
ARY55LO1187B9A3F17,a8754ac4-a85e-4f48-a81f-eecd482570ef,Mystic Stylez: The First Album,2001
ARWGIOC1187FB4CBEF,7d4624c6-5e71-49f9-a3aa-fc9951953cbb,Living The Northern Summer,1989
AR0N0DX1187FB41327,4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4,The Master Musicians of Jajouka,2000
ARZBV7T1187FB51EA8,3cd1c04b-288c-41dd-8886-7110efaddc5c,Opposite Of H20,0
AR4JY8V1187B98A62F,6e5477fa-8946-4a33-89fe-9f16c0568d12,Swing - Original Broadway Cast Recording,2000
ARHJJ771187FB5B581,e1079a78-75d4-4a1a-aef1-0be051386598,Rock'n'Roll is still alive ( Live in Hamburg ),1998
ARSBB7P1187B989690,ee1bfbfd-1c2c-46fc-b982-8622f1237c53,Indianola,0
ARXGASQ1187FB3C727,a5474ad8-1671-4ace-a5ea-82df42245bda,The Best of Camp Lo Vol. 2,2017
AR23F7J1187B9A550F,5b6d8437-b0d8-453f-a841-90562a69532d,Country Lovers_ Vol. 2,2008
ARN8NCB1187FB49652,90e17964-b04a-4c37-b952-3c9dfc16c430,Bach: Favorite Organ Works,0
AR3EABF1187B98AD35,1404fcf2-5c92-434b-8d37-7f9b0c8f986f,Aren't Women Wonderful,1998
ARSENJW1187B9B053E,90d54458-cae6-4866-b858-98f98691b31a,Canti di Natale,2011
AR77FBJ1187FB49D8D,67e82ed6-bbde-4c80-9bc0-c7683a174bfc,All the Way,2016
ARCCK7B1187B994F9D,1a1d13b8-5676-40fb-807c-c4c7ed9d9833,The Thrasher / The Wickedness,0
AR2S4CA1187B99632E,652ce480-5f04-4601-9e2d-9b41b42a5ce6,Still The Cross,0
AR9JJ761187B9AF496,03a265bd-30be-4929-a220-0f583cc5160a,Amphibian,2013
ARDC3571187B9988E1,c264723e-b2ce-4862-b646-4d2b1271174c,Sprung,2002
AR4PCIG1187B98D07D,d55a7204-c17b-412b-87ce-b4d32e2eeae7,Spontanous Combustion,1995
ARFLD291187B9966AA,5bb59bfd-01e5-420e-95e9-52562e83520c,The Fabulous Mae West And Other Wonderful Girls,2019
ARBJC9U1187B9A70AC,0822ea07-20f8-4740-a97a-a827cb6ce883,Our Lady... Kitty Kallen,2010
ART703V1187FB4FD63,fb8b6996-265c-4d5b-934e-bc5a1e513a4a,Soulcrusher,2007
AR1PCLK1187FB5BBFF,5894dac5-0260-4175-b36e-e34680a859d6,The Edge Of Love,2008
ARFELOH1187B991F95,65b785d9-499f-48e6-9063-3a1fd1bd488d,The Lost Souls Bonus EP,2010
ARMT23H1187B995083,9be6d6ad-950d-45d3-825c-9408f82c7c8d,Life Is Good,2001
ARA7WV51187FB532B0,0c624637-4a2c-4df0-ba80-b4ddb25bb5e5,Carnival Of Excess : Limited Edition - Original Mixes,1995
ARCF06I1187B995398,3dfb71a2-2e06-4a69-8839-3e1fc07e92ea,Yes! 2-Disc Set,2010
ARJ7HBI1187B993719,ee26007c-5c51-4048-90ba-26a5a1ce5570,Deborahe Glasgow,1994
ARKC83D1187B9AB367,c55b50e3-5f4e-461d-bf29-79d2c2c364c5,Remotely Controlled,0
ARMWZF41187FB387F9,1c1de177-984d-4208-9177-ca94f8776a39,Super Hits,0
ARU2JAB1187FB50C72,ea7e2bb8-bfb5-4307-a4c5-68df453de287,David Meece/Chronology,1988
ARLQ5EV1187FB4491D,5a2e43fd-dcc7-48b3-97a4-393ad8250a70,Vision Of The Valley,0
AR6BAYL1187B9AC66F,d8f659cf-a835-4243-8b89-db3c37b7c45f,Norwood: Music From The Motion Picture,2013
AR0569B1187B9A4036,1be2e508-905c-4d90-9bf2-7ab55f78b3e6,Bloomfield-A Retrospective,0
ARYJ6RP1187B9B3827,84abfd2a-89a1-4eb2-91ea-36ee5dac9a23,The Definitive Collection,2007
ARPOPBQ11F4C83D36D,987dbb5a-1593-4b83-8e42-fb6f3861154e,Soul Searchin' Part 2,2016
ARG2UZ71187FB4FF5C,942123a3-df28-463f-9f6e-202b69b8e253,Porter Wagoner's When The One You Love Says I Love You,1963
AR7GYNZ1187FB44803,258c1ce5-8357-4bdf-8206-1329c9b17684,De beste liedjes,2005
ARG9CID1187B9AB010,350bce49-c21b-4137-b50a-0766ded07e4d,Live From Bamboozle 2009,0
ARIBU2J1187FB5B09F,d12c3212-afe9-4407-bf88-921499fc3bf6,East Coast Blues,0
ARU22AM1187B9961EA,ac839735-6abe-4a65-a18c-05f132574641,That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split,0
ARCLCFS1187B9AE476,c23280a8-abc8-4435-ab44-43762ce0c89c,Jazz From A To B,1996
ARKIYC51187FB4775A,d1d914e2-34df-4a84-8fc2-226889c10814,Taivaan kappaleita,1991
ART9VCW1187B9B6FE6,ab634a19-20e3-4801-975e-a230f899af8a,Tango,1983
AR7Q0O91187FB4DBE7,72f62a4c-0042-49f6-b4dc-2f5b27dd289f,The Real Testament [Deluxe],2007
ARE5OK11187FB450F1,02dc2981-7134-4d77-9d3f-7b68e0baced3,Far from Enough,2004
ARE08BN1187B98FCA3,9b048a76-b812-431e-8540-79a62bda5727,Geri Reig Und Normalette Surprise,0
ARPPURC1187B990FB7,642e61c8-878c-4a7c-84e2-2a8a384a8f8e,Love Letters,1997
ARTE3P61187B9A709D,878fb667-b443-4ddf-b7dc-130824b736aa,Songs Of The Fabulous Century,2004
AR0NS5Z1187B99AF79,e8dab86e-63e3-44a5-b657-26bf8642179f,Joy In The City,1997
ARN5BHA1187B99E072,eee13110-312e-460d-a996-74ba3a11e64d,The Legendary Leonard Kwan : The Complete Early Recordings,0
ARDNBQU1187B9B6DC2,9d7bd5ba-df6a-47c1-aaca-f36006b898f8,You Saved My Life,2011
AR7QCFK1187B98D320,5962b4cb-b898-420b-9b3e-98826b2863c5,Ireland's Harvest,0
ARXB7B21187B98BEF0,bf319713-88a0-4a06-ab6f-2ead83e923bb,La Otra,2001
AROLZEM1187B9A805E,9653afd0-27af-40ff-ad60-caf1b79b18c5,Harder Faster,0
ARXJSHW1187B9A2A52,cdf09cd2-59e0-4953-839f-bea3bbb07b1b,Treasures Of The Heart,0
ARY4M3J1187B9AC94C,95f9b1a1-dc0c-4440-9cd3-225aaba246ee,Tarzana Kid,1974
ARIU0MA1187B98D36F,52eb3638-630e-4860-a275-ad205728d7ed,DUMB: 4-track cassette recordings (1987),2013
ARAR4YH1187B98BF2A,9f8aaa64-6859-48bd-b966-3b8efe62db25,Seu Olhar NÃÂÃÂ£o Mente,2014
ARYYTAY1187B9B5F9D,be3b8476-48d4-4ff9-9916-757638e8355d,Heroes And Villains,2003
ARFZNDU1187FB417FC,e22e9902-4415-4c7d-8527-32611bd603d1,The Best Of X-Static,0
ARY4M3J1187B9AC94C,95f9b1a1-dc0c-4440-9cd3-225aaba246ee,Cheapo-Cheapo Productions Presents Real Live John Sebastian,2004
ARPVRUC1187FB4F1DE,d1e1c4d7-cf24-4ea2-96e4-f74e3f4d97ef,Ape to Angel,2005
ARPBTRI1187FB52457,baec7ed1-32d7-482d-9455-33c403e61952,Doctor's Advocate,2006
ARZ33PH1187FB52F58,ddd4c4bc-a4ae-4946-b59c-a86aea7fa4f0,Push Push,2005
ARGUAHS11F50C4CF7D,17b882d4-c0c7-4f28-abef-f4dd1d9d7ae5,A Todo Terreno,2017
AR41ESB1187FB360B1,f38cd4b8-5701-4f0c-ade1-1f056ec13f11,Live,1988
ARZUZYU12086C17110,138f6820-13c1-47b0-8937-5919ba02af12,Split CD,2014
ARJA1841187FB3A029,5441c29d-3602-4898-b1a1-b77fa23b8e50,Time Will Crawl E.P.,1987
ARRESZG1187B9A3FBF,46022fdf-856f-4419-8590-44374b715864,Vendredi m'obsÃÂÃÂ¨de,1981
AR7074B1187FB4C39B,6e3ed724-c5a3-4bcd-8ebc-89da0c33b6b8,So Alive,0
ARHXIOW1187FB3AF67,e93424ae-bf3b-426a-952f-cb89bde5db0c,020120 (Live),2002
ARUGX5X1187FB468C4,eb28e896-59b8-41df-b3c2-148e68ce03eb,An Anthology of Chinese Experimental Music 1992-2008,2009
ARXCUQE1187B9ADD91,a6744983-be90-41b1-8541-2d8719b03ee7,Pee Wee King's Country Hoedown,1999
ARHO1WI1187B98CB84,d1de79d5-3ca3-42f5-8d82-fbc71a76ec93,The Ultimate Collection,2006
AR7AOEJ1187FB3D279,37846227-55fb-444b-9cd7-dc06d5d20714,Guitar Man,2002
ARELA4P1187B991507,cb87bb99-3092-4be5-a515-ce8b0699f66f,Close Up,2008
ARQATWU1187B98EE26,91e2e08f-abd7-44d6-9a84-b8a4afa8a265,Revolution Revolucion [Special Edition],2001
ARCP8YG1187B997D72,e3f40d48-8f70-4654-9bdf-4a4ce1c95642,October,1973
ARGMRRK1187FB5BE1F,27035cde-f72e-47a6-bb8d-397fb4694b29,Ultra-Lounge / Space-Capades  Volume Three,1996
AR3DYAD1187FB3964E,5810667a-9db6-4fd0-abac-667cdac5d415,The Early Years_ CD C: 1952-1954,1993
AR19QZ01187B99C74D,e0974536-897a-46d9-aaa8-c4eccba15b03,Kako,1973
ARRXPRY1187B9A8B34,a1be513e-35e5-47b0-8b73-7476378384aa,Clasicos de oro del Gran Coquivacoa,0
AR1LKDU1187B991E0B,a16dc0eb-a3cf-4814-9b90-f5cc9fd8ad4c,Boomerang,0
ARXTYER12086C167DD,2e242987-67f7-435d-9c79-9c65586c1841,Soweto Jumpoff,0
AR8IXB41187B9A4EED,9d235478-e372-46c4-ba80-ea51efff658c,Greatest Hits,0
ARY0XD81187FB5CF38,9e956eda-5766-4d13-848d-e6fd6d83ea8b,Seven,0
ARLWEID1187B98DE3C,5803c81e-739a-4057-9a5c-cf84e55db630,Cancionero Cubano,2005
ARRHZLW11E2835E799,e4951664-69c1-4432-a898-5558f47aa695,100 Unforgettable Bulgarian Pop Songs By Songwriter Jivko Kolev - Part I,2010
ARKA2YS1187B9A4060,9e4bf2a9-1971-42d2-8742-f9edb00501c2,The Greatest Hits from 40's and 50's_ Vol. 40,1998
ARWXJTT1187FB509FD,f2f56c57-1e14-4b48-a7f7-cf558fa51226,Epidemic,1989
ARIJ7MR1187B9B484E,415cab7b-226a-49c7-9c1c-92e96ab93876,Trexe,2003
ARCVT0G1187B99238E,23767726-53e9-4eff-8e09-929d4e6b8e0e,Ultra-Lounge / Organs In Orbit  Volume Eleven,1996
ARP3CRB1187FB410B1,80948716-c548-4c8d-a5b2-a52d26b16c2c,The Way It Is,0
ARWSMC91187B9AD369,eda80ec9-730c-41d2-a2f2-6bf1140126f7,Calm Down Dad,2009
ARFLBJQ1187B9B928D,2caeff7f-8b83-4a01-9d2c-dc1ac27c6934,Narada Decade (The Anniversary Collection),1993
ARHUQUF1187FB382E6,69e69087-a1e1-401a-a207-4b3223a6a436,The Last Street Preacha,0
AR4G2AQ1187FB59D5B,afd53e92-ec81-4c39-aef6-04e07f18b3d7,Ikuinen Virta,2004
ARQGNEN1187FB4494C,aa179aa4-5bfc-4814-b113-a6476fe26cbc,4 Rosas Y Que Dios Reparta Suerte,1983
ARP8TSJ1187FB54852,4ab4cf73-8bed-4364-a4e8-31b4f893bd34,The Very Best Of,0
AR2G8UI1187FB3F33C,19ae1de4-1b15-45a0-9104-2d489a2df1cf,FANtastic Volume 3,0
AROLWYT1187B990823,ebe0f7f0-a5c2-4915-89c5-49a4939718f6,Future's Bright,0
ARDHKHJ1187B9B62EA,e8d2db0f-fb4c-40b7-8100-ad0deddd539f,Steppin' It Up A Notch,2008
ARWVMJA1187B98AA6E,7c4fa39a-493c-4675-a37b-5cfdb1f58950,Wonderful Town,1999
ARN76SM1187FB386BA,52af8ebe-3af5-45e0-b4a3-87c43854026f,Hammond Bossa From Brasil (Jazz Club),2007
ARMPRI31187FB4F7D9,57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,Mythodea - Music for the NASA Mission: 2001 Mars Odyssey,2001
ARBUOOR1187B997391,ecf9f3a3-35e9-4c58-acaa-e707fba45060,Supersonic,1994
ARVN9FZ1187FB393F1,a66999a7-ae5c-460e-ba94-1a01143ae847,CHRISTMAS DANCE SENSATION,0
ARABTW91187FB3A73B,d920b15b-4e26-4cfa-b053-24c6129a5c41,Perdido En El Espacio,1997
AR1SFKQ1187B98AF13,5f157df7-62d2-45ed-a21c-bd0da8402d09,Lauren Wood,2007
ARA0JEL1187B998FA3,52203489-c14f-4e60-8aa4-4691da1c974f,A new millenium of dub,2001
ARKEZNY1187B9B7F6C,00e01ffc-aa35-42bb-b14a-340d557e6952,Mine Mazi Mou Apopse,2006
AR91GW21187FB4F642,813598d3-1a9c-4ad1-9319-aab8b5308402,All Time Greatest Hits,2009
ARRJFJ31187B9961EF,7f8759ee-4ddc-4a6b-9d17-0771e1022db7,Esa Chica Es Mia,0
ARJ2PGP119B866993D,1d907170-8e6f-4e8a-9465-0ecaf1f43b19,Retro Boosters,0
ARR7YYN1187FB5C015,7614119e-f081-436a-b47c-da0f3855ecfc,Pee Wee Crayton's Is This The Price I Pay?,1960
AR7Q6QB1187B98A864,b9a090f2-59a8-4990-90f6-9bad592004e5,Vacuuming The Forest,2014
ARSDSMG1187B98CB59,0e04e04c-bdfe-4a0e-a311-a2190bd6d72c,The Fabulous Eddie Cantor,0
ARHN74X1187B98D79F,e46504cb-1aac-4b9a-9581-451778df9eba,15ÃÂÃÂ° Off Cool,2007
ARQEPTZ1187FB4CD36,93b34a61-0487-45f5-887d-0f6fe81e6c71,Toby Love,2006
ARWMZYB1187FB480A7,eed28ccb-d0ea-46b0-a664-b18c2a2430c0,Degenerate Fuck Crew,2014
ARRXPRY1187B9A8B34,a1be513e-35e5-47b0-8b73-7476378384aa,Guerreros De La Luz,2015
ARHEBZJ1187FB37C3A,2dbe7eb0-2308-42a0-905f-43cbbdb43211,Samba Enredo Du Carnaval De Rio,1993
AR87ZMN1187B99689C,23dbe738-cc98-4a4d-8236-bdf574bf0911,Mexicano Hasta Las Pampas,0
AR6Y8JF1187B9BA1D5,1eaf1688-4f52-49e8-98bc-743828fe3e7e,Blue Spoon/Spoon In London,0
AR2NJG71187FB5203E,2eeba1d4-f67d-45be-a22e-ab73e925aa43,Roni Size Reprazent - New Forms2,2000
ARIQD5J1187B98D8DC,770e74ef-b251-4072-818b-6e53c42a7c1c,Club Work Session Vol.03,2008
ARJ1AMB1187FB40661,d5812475-f8e6-4b5c-951f-7e82720ef041,Me Shivajiraje Bhosale Boltoy,2000
ARFKATV1187FB377F9,c68b6d9e-32a9-441a-b14b-a3470f7a1552,King Swamp,1989
ARB054P1187B9AD32E,1bc6816a-d056-4113-9b0a-6c52e5c31a3c,Santana/Abraxas/Santana(III) (3 Pak) (Costco Longbox Version),2008
ARE13NK1187FB4CF92,9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e,In Control,1989
AR9JNFU1187B9B9868,fc63a914-272d-4b95-9221-61adcce6f793,Ciclo,0
ARWIMT21187B9B5AEC,9d2c8965-283a-4abc-bdcd-9b27d7f87a44,The Big Three,2001
AR87OXB1187FB39E0B,5fdf95e6-f0ea-4056-8898-8f895de28fb2,Strictly Trucking,1995
ARK6JC91187B9B4B2D,c708164c-edc4-4128-b7b7-83256ba830fe,No Better Place,0
ARINXZA1187FB56902,1063391e-8bca-4987-892a-9789073c26d2,Rock N Roll - Remix EP,2003
AR5OB9M1187FB52F29,fac3bb7e-4e51-4fb7-85e4-741d69b6d779,We Are Enterprise: The Album to Benefit The Rebuilding of Enterprise High School,2008
ARWIMT21187B9B5AEC,9d2c8965-283a-4abc-bdcd-9b27d7f87a44,Big Joe Rides Again,0
AR20CFC1187B98A25D,8518b7af-5e33-498a-90c9-9fd772f4c422,Pure Genius: The Complete Atlantic Recordings 1952-1960,2005
AR1ZKBE1187FB53629,5700dcd4-c139-4f31-aa3e-6382b9af9032,Tour De France (2009 Digital Remaster),1983
ARLHEM01187B9AFF5B,5f5696d6-4534-463f-b796-0c57029e4eae,"""""""""""""""Clasico """"""""""""""""88""""""""""""""",1988
ARA373P1187B9A74C7,03928095-62f3-455b-af68-443c08279564,Asi Bailaba Cuba Vol. Iv,0
ARELFAE1187FB40D0A,4e01e834-c872-4c76-87ab-c2304efa5e7e,Wham Bam!! Bhangra Remixes,1990
ARODP5P1187FB40142,0ef41d78-6a69-44fa-b355-23581a88990a,Here is Fabulous Eddie Cano,2001
ARB1KC91187FB38B13,bc933822-d278-4388-ac7a-af8244e9f2b9,The Hickory Days,2012
AROJ4RQ1187FB50102,b54cf2cb-16e5-4e17-844a-1f5c2e8ff6a6,Tectonic Plates Vol. 2,2011
ARYKXSD1187B9A4DAD,f57585d3-5356-4e8d-85cc-5f2a14a0cba2,ÃÂÃÂber alles in der Welt / Ihr hated nur (Remix),2005
ARNZPLV1187FB3DF5D,93dda03d-c1d3-42c2-80b0-fa71bc20262b,Kings of Zion,2002
ARY1QJF1187B98EF3F,87881c1e-f2a7-4a0b-8aec-d90a783a1c6f,Kathleen Madigan,0
ARLNSD41187FB4D9A0,9230c25a-8812-4f16-b963-734729229d39,This Is Sergio Franchi,1988
ARDCKVJ1187FB54D1F,2e8cbd3d-44c0-4725-89e0-7db8010aa832,Back In The Game,1994
ARW90Y31187B98FC7C,8dc3c6f8-1c44-4e0b-b17b-de6650e43c19,Burnin up,2015
ARJJYQS1187B996882,7478546e-016b-4ec6-b6ba-2097c0e8dfb3,Ausland,0
ARVCNOU1187FB4C6F0,59ccae98-8304-4783-bce6-d67801950ee6,100m001,0
AREXM411187FB560C4,fd9e2877-c8a2-4572-80c1-144fe5f39ba0,Catch The Wind,1970
