artist_id,artist_mbid,artist_name,artist_latitude,artist_longitude,artist_location,artist_familiarity,artist_hotttnesss,song_id,song_title,song_hotttnesss,song_release_year,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,album_name
ARX5XTP1187FB3D8CC,7217d3fb-a04b-429d-abcf-a74265a93c73,Freddie McGregor,nan,nan,,0.596895543228286,0.36595104765366643,SOAMIZZ12AB0182A28,Zion Chant (Album Version),0.450992311636255,0,185.83465,0.334,5,0.07,-9.742,0,0.361,176.704,167.48,4,0.201,TRAWYIM128F9324305,Mr. McGregor
ARMBDNQ1187FB3F3EC,0699d65f-fe02-47b6-9a7b-3439025cf281,Arthur Tracy,46.97933,28.39131,"Kamenetz-Podolsk, Moldavia",0.27443294790503525,0.26622953991263976,SOQXNZU12AB0186032,Marta (Rambling Rose Of The Woods),0.26695518627553855,0,195.082,1.055,10,0.368,-14.883,1,0.429,189.231,76.161,3,0.753,TRAWYTQ128F93576EC,Street Singer
AR126G61187B9B88A6,7ede4a5c-b55d-48d4-bf5a-55ced3597ae8,Candy Lo,nan,nan,,0.48446304405210033,0.3425370031626706,SODEVLC12AB0181F63,Suan Shu,0.38393468427870303,0,210.6771,0.218,5,0.64,-6.045,1,0.557,197.375,107.983,3,0.543,TRAWYJE128F9324D18,Steel Box Collection - Candy Lo
ARCDLDD11F33E000A4,,Varios,nan,nan,,0.59565132082563,0.33392987295115983,SOJAITM12AB017F0A3,Cuerda viva,nan,0,243.22567,0.0,4,0.465,-5.179,1,0.397,236.054,85.319,5,0.456,TRAWYLO128F9315681,Rock vivo - Rockubano
ARDK6QW1187B9B8D85,a57d7a1b-b7ef-4f36-bbf6-9f5a167cd08d,UK Subs,53.93063,-1.20788,UK - England - Yorkshire,0.6599449187584954,0.43469691279710654,SOIRJSM12A8C14299D,Sk8 Tough,0.21508031850922793,1986,136.77669,0.527,4,0.84,-6.856,1,0.657,132.725,137.277,1,0.0,TRAWYVJ128F92F27B8,Huntington Beach
ARWWPKQ11F4C83D8E2,,Baby Rasta & Gringo,nan,nan,,0.3668581509295541,0.3553202621732783,SOIHELV12AB018684B,Avisame,nan,0,219.42812,0.09,1,0.67,-5.65,0,0.754,213.809,187.944,5,0.697,TRAWYDB12903CC4519,Reggeaton Unplugged
ARA8X3M1187B9A13CA,ed3a4c09-ccd0-45cf-830d-7553689f0824,Aphasia,nan,nan,,0.5205998006598177,0.3380744861514322,SOTOVKU12AB018AC33,"sample processing failed (part one: ""why don't you fuckin' remember anything ?"")",nan,2001,207.5424,0.0,5,0.255,-1.651,1,0.544,207.542,68.544,4,0.986,TRAWLVX128F934E63C,Brain Patch Error
ARLVCLM1269FB35C0B,,Guillaume Ledent,nan,nan,,0.4383208079113714,0.2925892427215576,SOHWXGM12AB0181210,Le type d'en face,nan,0,229.8771,0.316,9,0.319,-7.347,0,0.427,215.806,190.309,4,0.703,TRAWLXR128F931F009,Guillaume Ledent & Dîne à Quatre Orchestra
ARWQ2Y71187FB504C0,0aa63be0-5e31-40e3-8735-1da060590b30,Perpetual Loop,nan,nan,,0.42650314827953895,0.333384571119716,SOMFIFG12AB018D4AD,Release,0.0,0,386.97751,3.03,10,0.603,-12.006,0,0.749,382.508,189.972,4,0.036,TRAWLOP12903CD13EE,Catching Zinc
ARO41T51187FB397AB,d2461c0a-5575-4425-a225-fce0180de3fd,Sasha,nan,nan,"Mexico City, Mexico",0.6929227305760355,0.453731585998959,SOFBDMA12A8C13CCAF,Who Killed Sparky?,nan,0,733.88363,0.212,6,0.0,-5.591,0,0.0,676.955,126.036,4,0.983,TRAWLLF128F427C487,The emFire Collection: Mixed_ Unmixed & Remixed
ARN4IYF1187FB49D76,733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e,Pagan Wanderer Lu,nan,nan,,0.45360053886418067,0.3508035740686485,SOQDNNN12AB018414A,Ten Cities Is Not A European Tour,0.21204540548371908,0,297.66485,0.084,4,0.874,-6.066,0,0.61,293.744,87.999,4,1.0,TRAWLXR128F931B059,Fight My Battle For Me
AR3TITY1187B99E790,c70a1a51-caf3-4667-b956-11e27a00fe37,Dwayne_ Gyptian,nan,nan,,0.6874894374004047,0.5142064031849427,SOVYUTS12AC4688BF4,Rudeboy Shuffling,0.43675176268158095,0,245.52444,0.792,10,0.009,-7.956,0,0.29,241.621,137.89,4,0.756,TRAWLGP12903CE9F59,Irie Reggae
ARV6QHT1187FB5537A,c5597943-f7bc-48de-b00e-4b34c9f8558c,Nana Caymmi,nan,nan,,0.5236330317813918,0.3483500222239171,SOSQLKB12A6D4F84FE,Último Desejo,0.0,0,298.9971,0.212,11,0.833,-15.081,0,0.722,294.406,106.012,4,0.0,TRAWLSE128F146B59C,Retratos
AROJ4RQ1187FB50102,b54cf2cb-16e5-4e17-844a-1f5c2e8ff6a6,Pinch,39.73926,-89.50409,Illinois,0.5830496125438399,0.3640067137295025,SOALJQJ12AB0183D02,Punisher (Loefah's SE25 Remix),nan,0,337.91955,0.0,1,0.017,-15.873,0,0.203,321.207,97.343,5,1.0,TRAWLNP12903CB425B,Punisher (Remixes)
AR3THYK1187B999F1F,286ec4c2-b5ca-4f85-b331-280a6d73dd14,Joa~o Gilberto,nan,nan,,0.6451923387467661,0.47122432991900803,SOVAGPG12AB0189963,Samba De Una Nota So´,0.52549711888017,0,98.14159,0.522,9,0.494,-13.278,1,0.473,92.874,109.107,1,0.0,TRAWLYS12903CCFEFC,Jazz Set In Montecarlo - Volume 1
ARRJFJ31187B9961EF,7f8759ee-4ddc-4a6b-9d17-0771e1022db7,Sergio Dalma,nan,nan,,0.5400328341191823,0.35697025986249137,SONNQPW12A6D4FAB57,Un Cachito De Ti,0.26586104921065007,1995,253.59628,2.746,11,0.427,-5.768,1,0.496,241.209,164.024,4,0.457,TRAWLYD128F42153D2,Cuerpo A Cuerpo
ARXTM8U1187B99F200,8a2e86ca-2153-4ba1-b2c2-2a525c2bd665,Pablo Montero,nan,nan,,0.5463104236993335,0.3099193396540712,SOJIOBS12AB017F545,Amor Bonito,0.23621627901094303,0,169.82159,0.316,10,1.0,-8.985,1,0.529,166.847,97.874,4,0.653,TRAWLRK128F930F89B,Donde Estas Corazon
ARDQ62L1187FB56FF0,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,Blue October,nan,nan,"Houston, Texas",0.7785347081040991,0.4907686688369641,SOECRTE12A8C14296D,Blue Skies,0.7797569664083899,2009,223.29424,0.0,11,0.166,-6.8,0,0.335,212.376,116.896,4,0.316,TRAWLYF128F92D9EE0,Approaching Normal
ARZL6CE1187FB3F264,05950280-7d03-4816-aecb-438c9e4cb312,Mindy McCready,27.9758,-81.54106,"Fort Meyers, FL",0.6792921844437226,0.4318827563379648,SOBBKJX12A8C145CEB,You'll Never Know,0.6559532315616005,1997,240.69179,0.235,2,0.26,-6.142,1,0.48,228.513,124.218,4,0.951,TRAWLIM128F92F13EF,Platinum & Gold Collection
ARD7TVE1187B99BFB1,e77e51a5-4761-45b3-9847-2051f811e366,Casual,nan,nan,California - LA,0.5817937658450281,0.4019975433642836,SOCTKZS12A58A7C5E6,Let Me,0.0,0,270.78485,0.241,4,0.0,-7.341,1,0.0,254.996,83.979,4,0.93,TRAWLSX128F425B803,Truck Driver
AR8H5LL1187B9AC8F0,0383f88d-cc8b-4987-b76a-e706ed782117,Bikini Machine,nan,nan,,0.5889242293870338,0.29099728820384546,SOGJTUB12AB017FA85,The Race,0.0,2009,280.76363,0.2,9,0.183,-5.073,0,0.435,280.764,109.402,5,0.533,TRAWLTG12903CB226E,The Full Album
ARJRF841187B9B7F9A,e466fb04-0175-4875-bb39-f50200b66805,Max Steiner,48.20254,16.3688,"Vienna, Austria",0.471894875514916,0.35549113602485716,SOOCQDX12AB0183B9E,The Scarifice Ceremony,nan,1993,145.84118,0.0,4,0.583,-14.528,0,0.637,141.462,202.496,1,0.0,TRAWLTZ128F9308CC9,King Kong
ARPDVPJ1187B9ADBE9,3414d446-735a-443c-931f-10634f57e5b9,Usher,nan,nan,"Atlanta, GA",0.8564489224671722,0.8512338911268138,SODVOGB12A58A7C5B7,Pianolude,nan,1999,212.61016,0.0,8,0.622,-16.611,1,0.607,209.473,209.056,4,0.886,TRAWLGG128F42884CA,Live
ARLR9U31187B9A71AD,794c6bf2-3241-416f-9b8f-24e2d84a1c4b,The Stooges,42.32807,-83.7336,"Ann Arbor, MI",0.7326033944243092,0.49705095869202826,SOGRTDQ12A6D4FBBAA,Down On The Street (False Start Take 2),nan,0,211.35628,0.0,11,0.492,-6.969,0,0.493,207.946,126.641,4,0.509,TRAWFLJ128F14B064D,1970: The Complete Fun House Sessions
ARSO8M21187B99C7EE,166c2b7c-4da2-4e08-a6da-26d7dd9fb328,Atomship,nan,nan,,0.5899420991182233,0.36037571883492625,SOMUZUT12A58A7A330,Whitfield,0.6663030153358942,2004,296.04526,0.0,0,0.417,-5.233,1,0.453,287.626,136.129,4,0.208,TRAWFYX12903CA4766,The Crash Of '47
ARV1RMI1187FB48F94,d7a18d20-8591-43af-b8e7-362eacc979f8,Arkona,nan,nan,,0.6463220620023868,0.46085314529155835,SOKHLQD12A58A767FA,Skvoz' Tuman Vekov,0.6236224538684926,0,310.33424,0.0,2,0.07,-6.635,0,0.201,305.087,150.068,4,0.312,TRAWFBM12903C9F412,Vo Slavu Velikim
ARHXWB01187B9A205C,477597d4-c13d-4d8c-854b-e97d73ea87df,Gloria Lasso,nan,nan,,0.38123261150034793,0.30157018179165396,SOMWRSR12AC4688F6C,Dos Arbolitos (Ranchera),nan,0,147.82649,0.0,3,0.433,-9.165,1,0.859,145.026,109.54,4,0.364,TRAWFIQ12903CEF3C2,"Vintage Pop Nº 47 - EPs Collectors ""Lisboa Antiga"
ARH8VT91187FB49CA2,40a58741-1683-478c-8018-321dbd565919,The Exciters,45.7594,4.82897,"Lyon, FR",0.5466486936336079,0.3829345925184262,SOPOWJI12A8C14159F,Reaching For The Best,0.6762813948509895,1994,194.53342,0.359,5,0.328,-8.031,1,0.091,188.093,137.237,4,0.0,TRAWFQT128F4294716,Reaching For The Best
ARKEBNJ126E2B3BF7E,,Théophil,nan,nan,,0.027457373237041217,0.0,SOHKBRH12AC9075908,Madame Irma,0.0,0,305.3971,0.194,4,0.178,-10.516,0,0.242,296.954,109.373,5,0.346,TRAWFKP12903D0066A,Des vies
ARB336A1187B9A4583,08b736bb-1c82-40b4-8b0b-49e2182a067a,MC5,42.25147,-83.18186,"Lincoln Park, MI",0.6548608223430427,0.4514660603634324,SOYSLBQ12A8C143F44,It's A Man's World (Live_ Saginaw Civic Centre_ 1 January 1970),nan,0,351.60771,0.334,8,0.416,-18.044,0,0.572,345.165,125.848,3,0.87,TRAWFAG128F92F6CDE,Purity Accuracy
ARS7WBX1187B98CA38,87f3aa02-8851-4ef1-8780-bcee5ac6bdb6,Buffalo Nickel Band,32.58507,-89.87374,Mississippi,0.4337212895597037,0.2594627094597117,SORBTDC12A6D4F4F6B,Palm Springs Jump,0.1906561599776907,0,200.25424,0.0,7,0.638,-18.095,1,0.526,193.747,163.759,4,0.623,TRAWFSY128EF35DC76,I've Got The World On A String
AR5J8XN1187B9B712E,282c0a37-9b7f-4873-83e6-21bf00d9185d,Extreme,nan,nan,,0.717991695486114,0.4977114441406651,SOPBJWH12B0B809492,Stop The World,0.6659301474098386,0,364.38159,5.904,8,0.388,-7.759,1,0.328,355.619,87.337,4,0.367,TRAWFGF128E0792FE0,The Best Of Extreme (An Accidental Collication Of Atoms)
AR3DCWS1187B9A4416,e0d8f3a8-5f8e-4f4d-b721-2ad23b9c3ba0,Cartel,41.88415,-87.63241,"CHICAGO, US",0.757801082321389,0.43425005015015267,SOJCZJK12AC468BDA7,Fool,nan,0,177.3971,0.0,8,0.04,-6.043,1,0.393,169.633,154.076,4,1.0,TRAWFYF12903D054FB,Tha Throwback
AR78WG01187B98E404,13f53407-3b0f-426b-8ca9-935456362412,Johnny Pacheco,19.45565,-70.70719,"Santiago de los Caballeros, Domin",0.5422327171052012,0.34154441251964296,SOLYOES12A8C1332E6,Mi Musica Es Para Ti,0.582918458497712,0,183.03955,4.928,0,0.528,-12.068,0,0.447,175.404,117.125,4,0.524,TRAWFRU128F42382AE,Early Rythms
ARFN3YG1187B9AD9F1,f3e365b8-7ddb-46d0-9ae6-84ff403ed5fd,Skyforger,56.87546,24.6075,Latvia,0.5964677445995821,0.3773976590631638,SOROOOR12AB018572F,In the Underworld,0.5351060248978569,2010,252.81261,0.0,7,0.722,-4.194,1,0.494,250.404,100.138,4,0.37,TRAWFCM12903CBE6FA,Kurbads
ARLSF8H1187B9A76B0,17167af8-c1da-45cc-bba2-9d23f068b7a3,Dimmu Borgir,nan,nan,"Oslo, Norway",0.8260754666985954,0.5996026426495992,SOYWMGK12A8C13D279,Sympozium,nan,2001,313.88689,0.38,1,0.684,-2.307,1,0.53,307.542,186.848,4,0.0,TRAWFVE128F42912CA,Puritanical Euphoric Misanthropia
AR1WC0X1187B991056,4854429b-66f7-41c0-a89c-030bb7ccf958,Jefferson Starship,37.77916,-122.42005,"San Francisco, CA",0.6281213400288287,0.4189468712511175,SOFKKHD12AB0183B47,Stairway To Cleveland,0.3277366831778408,1981,240.3522,0.305,9,0.819,-6.681,1,0.659,226.377,189.735,4,0.573,TRAWFZB128F92FFB99,Modern Times
ARFFR931187B98F51F,8b422ce7-65b6-40b5-8c90-bf485ef1e279,Mother Superior,nan,nan,,0.5526350955628504,0.32427724890689913,SOBUDEU12AB018431E,Get that Girl (Remix),0.26586104921065007,2008,169.63873,0.0,1,0.068,-7.344,0,0.219,162.122,145.48,4,0.39,TRAWFNS128F92F42F7,Grande
ARBAW9R1187B98FB6B,8b477559-946e-4ef2-9fe1-446cff8fdd79,Natasha Bedingfield,51.50632,-0.12714,London,0.9009676339614727,0.7696742792951634,SORTSWB12A58A7DCA3,These Words,nan,2004,377.25995,6.281,8,0.047,-7.331,1,0.353,336.086,97.325,4,0.55,TRAWFTQ12903CAC1FA,These Words (I Love You_ I Love You)
ARLD4VD1187FB39009,4a80dd86-e57e-4600-af53-1166bdc6d9b9,Fast Eddie,nan,nan,,0.5332868803445101,0.4254545800644876,SOOPQHG12AB01872B9,Yo Yo Get Funky,nan,1990,278.54322,0.0,6,0.844,-7.202,1,0.467,275.354,126.039,4,0.718,TRAWTSO128F9345A3C,Yo Yo Get Funky (2009 Remixes)
AR6C8EJ1187FB3F473,5c70dd66-e717-4ce3-8940-9a530f492383,Nelson Ned,nan,nan,"Ubá, Minas Gerais",0.49866364857789747,0.32188268994567615,SOMCXMF12A6D4FA0EA,Antes Que Seja Tarde,0.0,0,149.4722,0.351,7,0.482,-13.45,1,0.532,145.183,164.983,3,0.0,TRAWTJS128F1494751,Para Sempre
ARJ4B7V1187FB4CB90,45fc5c0a-3614-4018-95e9-9101ac827e2b,DJ Godfather,nan,nan,,0.4912562094922859,0.3262082546201735,SOARLQW12A6D4FAC77,From Da Back,0.0,2003,45.08689,0.0,10,0.187,-9.691,0,0.565,45.087,170.548,1,0.0,TRAWTPL128F42224E7,Da Bomb Vol 6
ARNRTFR1269FCD155C,,Adam Richmond,nan,nan,,0.16951676160053092,0.27417477953702857,SOHYEJU12AC3DF9CE7,Pic & Run,nan,0,36.10077,0.0,7,0.006,-14.641,1,0.169,36.101,114.057,3,0.741,TRAWTRR12903CFF893,Rock 'em Dead
ARSQW3I1187B9ACD14,f66b685d-9abe-4be6-8e59-9a7486be1964,Leona Naess,nan,nan,"London, England",0.6271852491605759,0.3930157300453095,SOQIDYH12A6D4F79EA,Chase,0.5873225221412586,2000,199.07873,0.142,11,0.121,-5.769,1,0.531,190.299,93.259,4,0.863,TRAWTGS128F14569A8,Comatised
ARUEYGC1187FB3D94B,daf21090-1c0f-46e6-bd76-9cd4d6ef7128,The Chi-Lites,41.88415,-87.63241,"Chicago, IL",0.6072601288303907,0.4030007990319534,SOZSESR12AC468B782,The Coldest Days Of My Life,0.47391251750218427,1972,274.83383,0.452,9,0.401,-10.955,1,0.429,268.336,139.925,4,0.0,TRAWTLK12903CF4B2D,The Chi-Lites Live In Concert
ARPATQ21187B9ACAFC,01f4fb92-6bf0-4de5-83dc-3fe194e763bf,Happy Mondays,53.4796,-2.24881,"Manchester, England",0.6821012817114168,0.42410827741635393,SOKQGOQ12A8C13931A,Grandbag's Funeral,0.5920543875413302,1990,200.80281,0.152,11,0.504,-11.927,0,0.492,197.027,113.781,4,1.0,TRAWTUV128F426DD46,Pills 'n' Thrills And Bellyaches
ARSPC9J1187B9A7EA1,6839fd7f-7f9b-4a6d-bba3-cebe7a657d2e,Ghetto Mafia,33.74831,-84.39111,"Atlanta, GA",0.408796736678439,0.0,SOQTWNU12AB0186528,Chicken Fed,nan,0,267.49342,0.0,9,0.0,-5.407,0,0.166,262.264,93.991,4,0.706,TRAWTKN128F9334CA4,Spice 1 Presents... Thug Disease
AR8TCLH1187B9A85E4,806b793c-fb2c-401e-be44-f753c0ea2f15,Piero Umiliani,nan,nan,"Firenze, Italy",0.5888118808171499,0.3825457946011871,SOAQINO12AB0185F69,Centrali termiche,nan,0,140.79955,0.305,2,0.295,-5.211,1,0.505,133.59,144.474,4,0.0,TRAWTPM128F932C531,The Man and the City
ARLQ5EV1187FB4491D,5a2e43fd-dcc7-48b3-97a4-393ad8250a70,Don Francisco,38.99792,-105.55096,Colorado,0.5080586129066689,0.3722985729468398,SOSEGYU12AB01847FF,Gotta Tell Somebody,0.26586104921065007,1991,395.15383,2.63,9,0.168,-11.013,0,0.472,379.025,97.115,4,0.358,TRAWTUG12903CB2DB8,Signature Songs
ARATH401187B98A7DE,d75b8331-de43-45b0-a281-548b70a540a8,YZ,nan,nan,,0.5093637265084334,0.29040349135623356,SOGCKGR12AB0184479,More than War,0.0,0,247.82322,0.0,1,0.608,-11.51,0,0.585,244.309,74.413,4,1.0,TRAWTHB12903CB6497,Muad'Dib
ARA8X3M1187B9A13CA,ed3a4c09-ccd0-45cf-830d-7553689f0824,Aphasia,nan,nan,,0.5205998006598177,0.3380744861514322,SORXUZT12AB018AC61,"mixture of noize (part two: ""walter sobchak"" - live extract)",nan,2001,984.55465,0.467,1,0.571,-4.177,1,0.553,979.952,65.009,4,0.699,TRAWTLE128F934E648,Brain Patch Error
ARF2EHS1187B994F4E,6ffb8ea9-2370-44d8-b678-e9237bbd347b,Kings Of Leon,36.16778,-86.77836,"Nashville, Tennessee",0.8457688664485438,0.7888059351620142,SOXEXXA12A8C140B83,Woo Hoo,0.6570749615380702,2007,211.40853,0.102,7,0.37,-5.217,1,0.669,205.52,125.19,4,0.98,TRAWTKK128F92C25D0,Fans
ARW8K3V1187B9A4A14,180f38c5-7cbf-4510-b6fd-49a46bce6473,Swans Of Avon,nan,nan,,0.42864271277392924,0.3075707347332611,SONQTPR12AC4688276,When Heaven Falls,nan,1995,196.54485,3.715,4,0.152,-7.597,0,0.494,190.438,166.011,4,0.0,TRAWTOK12903D0A21B,When Heaven Falls
ARDL6T21187FB36FDD,f5133038-c9d7-4fa2-8ec4-a44199571e25,Clifton Chenier,30.53301,-92.08238,"Opelousas, LA",0.5042237768811729,0.37743297157943834,SOBCRBS12A6D4FBC7A,Clifton's Two Step,0.24906579485370342,0,191.13751,0.0,11,0.569,-8.065,0,0.606,183.827,203.773,4,0.0,TRAWTXC128F42446B7,Louisiana Blues And Zydeco
AR2D0XK1187B98EC4A,3f107c41-0c08-44dc-b2a6-5ad7bc4e8fd6,Johnny Pearson,nan,nan,,0.42185316354699354,0.3239973685746361,SOJLUMZ12AB0186CA1,Purple Haze,0.0,0,153.70404,0.264,5,0.274,-17.496,1,0.319,146.727,113.761,4,0.0,TRAWTRL12903C9A957,KPM 1000 Series: Gentle Sounds (Volume 2)
ARID75M1187B9B8341,dcaa525e-9af3-4ff9-85c3-be48cfb98c17,Steve Green,nan,nan,,0.5160213594264099,0.3485268895981834,SOAXEBM12AB017E5F9,Launder_ Lather_ Swab & Shower,0.0,0,126.37995,0.0,2,0.306,-7.774,1,0.443,126.38,71.065,1,0.282,TRAWTUH128F9307612,Sir Bernard The Good Knight!
ARQEPTZ1187FB4CD36,93b34a61-0487-45f5-887d-0f6fe81e6c71,Toby Love Feat. Girlz Talk,nan,nan,US,0.698977345836088,0.39410780419688507,SOYWTMP12AB017B32B,Yo Quiero Saber,0.0,0,230.86975,0.0,0,0.496,-6.013,0,0.576,223.271,127.971,4,0.55,TRAWTEE128F92EAA84,Toby Love
ARODFDS1187FB57348,6bf591c4-b050-478e-9d9f-167394d66c90,Sergio Mendes,nan,nan,"Niteroi, Brazil",0.649345610296166,0.41760148824822674,SOAYQTY12A6701D156,O Morro (Live At El Matador_ San Francisco),nan,0,157.67465,0.0,9,0.015,-16.892,0,0.207,152.689,155.792,1,0.0,TRAWRHQ128F1495E6B,In Person At El Matador
ARV5O111187B9A3F3A,da1faeaa-82c8-4072-b40f-0f7f2e1efe76,Carl Davis,47.61002,-122.18755,Bellevue Washington USA,0.41528718185876845,0.31907462389548225,SOYCOZK12AC9070EB7,Cranford: Holbrook,nan,0,157.64853,0.572,3,0.638,-20.246,1,0.634,150.297,66.529,7,0.513,TRAWRNT12903CF91CC,DAVIS_ C.: Cranford (Davis)
ARZWK2R1187B98F09F,606bf117-494f-4864-891f-09d63ff6aa4b,Rise Against,nan,nan,Chicago,0.8470816882436729,0.6250804809743595,SOQHWMN12A6701E2D9,Swing Life Away,0.8755108841770021,2003,200.12363,0.247,6,0.823,-7.679,1,0.732,187.611,184.591,3,0.923,TRAWRKT128E0788857,Siren Song Of The Counter-Culture
ARI0PUX1187FB3F215,fc6548d9-cc7e-4311-bd6c-6eba9c0cd06f,Maxi Priest,54.31392,-2.23218,"Lewisham, London, England",0.6610013371011454,0.44689072654931333,SOLVETC12AF72A6740,Caution,nan,1991,292.25751,0.322,0,0.379,-14.292,1,0.406,280.375,167.278,1,0.0,TRAWRZX128F93019AC,You're Safe
AR0N8D61187FB3D0D6,2c3bac0a-5158-442f-b50b-056aae52138c,Kaizers Orchestra,nan,nan,"Bergen, Norway",0.6428707133369655,0.4633914520118502,SOXVGNX12A8C13D8A3,Ompa Til Du Dör,0.7021020569572177,0,317.49179,0.0,6,0.472,-3.696,0,0.428,317.492,108.377,4,0.904,TRAWRKQ128F429866C,Live At Vega
AR8QHU51187B9A3341,066d5379-eb60-4f46-be4d-ebd40495baea,Leo Ku,nan,nan,,0.4832786573317407,0.36062871613623815,SOERZVM12A8C13C5A4,Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng,nan,0,203.57179,1.367,6,0.639,-12.53,1,0.581,184.378,118.062,4,0.988,TRAWRDY128F428A240,Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng
ARM1ELZ1187FB49FC1,67dc8464-3f5b-4ae0-bd2b-824411cc7664,Lexie Mountain Boys,nan,nan,,0.4948807552661971,0.15934970520264227,SONDHSJ12A8C13F60C,Lullaby For The Dead In Our Life,nan,2006,239.56853,2.682,6,0.378,-19.07,1,0.289,215.417,51.931,1,0.0,TRAWRJL128F92D42A9,Sexy Fountain Noise
ARXZIHJ1187B9A4ED9,b84dfb67-c437-4ccc-b512-1073fd4612eb,Ray Conniff,41.94508,-71.28109,"Attleboro, MA",0.5557649996003,0.3765142312148788,SOLBBCS12AC468D6D0,Something To Remember You By,nan,0,172.30322,0.0,0,0.407,-13.173,1,0.459,163.799,148.929,4,0.367,TRAWRTM12903CF4EF4,Conniff Meets Butterfield
ARTHEAP122BCFCD0B2,e40f8007-07cd-439f-b3cf-27104f146420,DJ X-Change,nan,nan,,0.34244014433162095,0.28128421554929817,SOLYISV12AC4687272,Zoned Out,nan,0,188.78649,0.693,11,0.364,-5.571,0,0.302,185.864,102.662,1,1.0,TRAWRVR12903CE8993,The X-Factor (Side B)
ARYORUX11F4C846890,,Perfection,59.85845,17.64405,Uppsala,0.4871408009458939,0.30672097559350214,SOUMRKX12AB017EAF9,Yesss Lord...,nan,0,251.95057,2.206,7,0.579,-5.562,1,0.641,249.556,127.555,4,0.279,TRAWRLA128F93061F0,Perfection
ARN1SGT1187B9AC5A4,0a5c92c7-4aa7-4324-82ab-8e8e733507cb,Inner Circle,18.11526,-77.27348,Jamaica,0.6675090867510377,0.4100796950307788,SOPMWKF12AC961828D,Bed's Too Big Without You,0.0,2008,227.81342,0.514,0,0.783,-5.642,1,0.569,219.736,90.018,4,0.144,TRAWRFC12903CF2624,Spirits In The Material World: A Reggae Tribute To The Police
ARSTA431187B9A3599,24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017,Dennis Brown,18.01571,-76.79731,"Kingston, Jamaica",0.674288836752463,0.41165096106378257,SODTGIO12AB0183F81,The drifter,nan,0,468.16608,0.0,7,0.388,-7.914,1,0.476,458.188,143.973,4,0.381,TRAWRPR12903CA9C97,Music History - Reggae
AR9JNFU1187B9B9868,fc63a914-272d-4b95-9221-61adcce6f793,Gal Costa,nan,nan,,0.7208239717092882,0.4374645536949841,SOQHXOA12A8C136BF9,Wave,nan,1999,230.47791,0.0,2,0.507,-14.743,1,0.472,218.976,123.871,4,0.433,TRAWRWK128F4260B37,Live At The Blue Note
ARQXAUH1187B9BA010,a5106366-6368-4a02-a580-73a3c02abb2f,Bobbie Gentry,33.90698,-88.95535,"Chickasaw County, MS",0.5824605669027118,0.38479890996490645,SOUTNFH12A6D4FC642,Miss Clara/Azusa Sue,0.2519021885857285,0,261.09342,0.172,7,0.396,-11.81,1,0.502,255.803,141.052,4,0.0,TRAWHWM128F14A3AA7,Patchwork
AR3SEQM1187B98E9E8,65dcb0ac-303d-4179-ac8a-b2881357b719,Kix,39.6425,-77.71758,"Hagerstown, MD",0.2334404558154214,0.42356389026271546,SOMVGXD12A3F1EA10C,Contrary Mary  (LP Version),0.23962909777363708,0,191.13751,0.189,1,0.0,-3.649,1,0.112,178.358,162.944,4,0.452,TRAWHTB128F92FE5B8,Kix
ARWGIOC1187FB4CBEF,7d4624c6-5e71-49f9-a3aa-fc9951953cbb,Jim Chappell,37.16793,-95.84502,United States,0.5202049113174553,0.36150980217715184,SOKKPPQ12AB018681D,First Kiss,0.4733465411087876,0,241.8673,0.485,9,0.355,-25.266,1,0.626,221.362,88.479,3,0.735,TRAWHKS128F9330619,Laughter At Dawn
ARRYZAA11F4C83B663,,Maddox Brothers and Rose,nan,nan,,0.29203138576727383,0.0,SOKHGCN12A8C13CFFE,Jingle Bells,0.4081108835105221,0,145.162,0.223,2,0.931,-12.177,1,0.81,139.639,99.6,4,0.184,TRAWHHF128F428C2C2,I'm Gonna Lasso Santa Claus
AR9YV621187B99373E,bced6266-4c23-4806-8e3d-165eac0ad494,Marco Beltrami,nan,nan,,0.594832623751445,0.3786499789617854,SOVDSBD12A8C13DF47,Dead Hackers,0.4051157216913865,2007,91.37587,4.383,11,0.632,-20.823,1,0.473,91.376,119.729,4,0.0,TRAWHZS128F429CF97,Live Free Or Die Hard
ARJSPFM1241B9CD859,b3bb82eb-df15-4304-a0b6-31dfe5f4adde,Big Jay Oakerson,nan,nan,Middle Village NY,0.2337879913457057,0.26575366341222106,SOJFBKG12AB017E36F,It's All In How You Look At It,nan,2009,172.5122,0.0,8,0.434,-8.33,1,0.552,167.787,122.757,1,0.0,TRAWHSM128F9301172,An American Storyteller
ARE13NK1187FB4CF92,9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e,Alternative TV,51.50632,-0.12714,"London, England",0.5391115605471758,0.3491396018203556,SOLFOLX12A8C1443AB,Dub In Bed,nan,1981,180.63628,0.198,11,0.379,-16.701,0,0.499,174.539,136.69,4,0.177,TRAWHIX128F92F5792,Strange Kicks
